Id,SalePrice
2268,425397.187902
2269,155983.221968
2270,196846.338165
2271,211487.86982
2272,196181.503135
2273,166369.648517
2274,182517.790172
2275,157345.699506
2276,189817.141436
2277,180872.717928
2278,150104.277118
2279,127746.715711
2280,115834.804154
2281,172893.116143
2282,185014.31345
2283,106936.055175
2284,113463.681828
2285,139405.916274
2286,123864.887532
2287,360394.041762
2288,273397.838738
2289,363107.299156
2290,448615.055864
2291,336003.228786
2292,448500.304288
2293,460060.634832
2294,417266.842962
2295,463419.951914
2296,263698.760713
2297,337729.556512
2298,337950.462371
2299,364739.730187
2300,327600.080918
2301,308111.351643
2302,254188.32315
2303,245342.449433
2304,236639.648397
2305,189310.538812
2306,187709.691752
2307,197727.024896
2308,227089.03859
2309,281995.828786
2310,219815.002197
2311,202129.326935
2312,168628.075607
2313,170747.185822
2314,166520.860988
2315,178297.669774
2316,196923.790439
2317,185942.028863
2318,175733.387504
2319,180532.586105
2320,187916.037639
2321,243955.338335
2322,179255.799865
2323,189982.034118
2324,186364.927898
2325,206673.221697
2326,175764.660725
2327,209192.096531
2328,228072.787374
2329,192349.408342
2330,185090.833235
2331,343049.358138
2332,391369.817931
2333,321496.194589
2334,257133.303862
2335,281235.519952
2336,316810.683702
2337,198885.91888
2338,261445.514854
2339,222149.835648
2340,367883.204327
2341,209520.053149
2342,231171.251935
2343,230155.014184
2344,227652.097722
2345,231523.789979
2346,215978.104363
2347,201416.775943
2348,239467.085637
2349,178820.225847
2350,306780.629682
2351,253841.542578
2352,248585.694248
2353,250335.347376
2354,136403.852789
2355,137450.930019
2356,153624.107677
2357,192584.808232
2358,193740.599425
2359,128273.137044
2360,117552.056712
2361,144085.839037
2362,253207.226796
2363,140849.084113
2364,157277.003116
2365,218840.470891
2366,191601.265461
2367,217073.013918
2368,214694.974552
2369,210505.308088
2370,172183.421031
2371,167654.789429
2372,192011.02475
2373,286973.221946
2374,321113.269316
2375,247274.037779
2376,269275.705565
2377,328046.893337
2378,150510.83446
2379,199305.136227
2380,147538.859276
2381,164837.651769
2382,213201.040465
2383,204285.965443
2384,246347.40988
2385,165234.691163
2386,134832.133359
2387,135393.903376
2388,104700.678331
2389,119695.449662
2390,152928.580123
2391,144834.454745
2392,113845.272812
2393,169713.985452
2394,146112.617602
2395,214687.647213
2396,147089.05376
2397,207982.576514
2398,135240.323743
2399,63365.6661176
2400,66623.7533129
2401,120261.207055
2402,139286.459293
2403,143371.809501
2404,151431.364314
2405,160875.332253
2406,145018.407278
2407,127082.410005
2408,150774.292295
2409,122420.032137
2410,164618.892361
2411,119996.660223
2412,152406.195375
2413,129845.007015
2414,151121.486499
2415,132091.197389
2416,126827.645916
2417,134289.783452
2418,133871.287474
2419,124466.028916
2420,124644.266292
2421,145898.56155
2422,111420.097226
2423,114602.110446
2424,159260.355866
2425,196908.058015
2426,124600.1342
2427,129160.616249
2428,176259.535437
2429,117714.087345
2430,134002.626491
2431,111364.089872
2432,149472.131967
2433,148074.525704
2434,139635.186432
2435,146830.012598
2436,111494.795834
2437,107778.336408
2438,125098.927632
2439,105642.348442
2440,123385.730363
2441,89318.5259279
2442,100049.007761
2443,126910.159999
2444,128885.455122
2445,85295.8505905
2446,135756.305651
2447,174590.868504
2448,126510.735853
2449,114148.449204
2450,147984.863928
2451,122085.195276
2452,195013.220059
2453,92388.5140298
2454,121256.142052
2455,117135.299357
2456,130293.586976
2457,137456.43139
2458,125294.168404
2459,111643.990357
2460,140679.000724
2461,126817.025658
2462,134046.641413
2463,125071.501196
2464,172496.464356
2465,139771.761701
2466,119545.091195
2467,132727.827521
2468,85269.4649782
2469,80159.0423011
2470,181262.171184
2471,205548.595766
2472,155944.170288
2473,116008.597347
2474,77155.4731148
2475,207152.363559
2476,115255.165374
2477,122959.484056
2478,147762.945352
2479,102935.321027
2480,157889.353245
2481,124258.431044
2482,128115.347777
2483,112525.454249
2484,126552.587263
2485,126950.605167
2486,148226.667389
2487,171963.552493
2488,167617.126968
2489,152112.964038
2490,149123.006628
2491,94324.2149022
2492,194354.662656
2493,151381.476507
2494,141160.628371
2495,84944.7336906
2496,236209.188742
2497,145073.917695
2498,113588.423596
2499,89917.8204136
2500,124026.118506
2501,134513.157697
2502,140648.177718
2503,93651.5383888
2504,183346.897034
2505,226938.694244
2506,251099.658227
2507,272938.241981
2508,250324.86234
2509,222433.475584
2510,221562.478033
2511,176899.357731
2512,211900.114126
2513,220879.904315
2514,250627.748867
2515,149802.275601
2516,178754.319993
2517,146143.253938
2518,155947.153158
2519,235668.797511
2520,215498.331028
2521,187383.200751
2522,222766.52756
2523,118189.361696
2524,134936.385903
2525,146220.594595
2526,136283.727023
2527,118417.409126
2528,130547.06126
2529,135775.429869
2530,128163.599296
2531,251970.945984
2532,226075.046552
2533,197614.587237
2534,224572.160154
2535,288420.199505
2536,227738.664185
2537,235044.923527
2538,182432.821019
2539,188791.405002
2540,178483.32078
2541,183335.091963
2542,165782.378912
2543,121678.319831
2544,116204.234569
2545,130739.176712
2546,124636.050603
2547,137945.773137
2548,157121.906056
2549,156685.732008
2550,520651.297304
2551,141455.113713
2552,127768.739101
2553,78939.5129069
2554,94577.7015314
2555,120316.804369
2556,101589.769243
2557,106614.472484
2558,153475.276081
2559,136219.812159
2560,157747.650662
2561,151452.947296
2562,139687.859561
2563,152970.790723
2564,213208.24411
2565,148385.835116
2566,158821.914588
2567,139636.090525
2568,206147.908974
2569,223139.022116
2570,120426.809609
2571,184164.080455
2572,144966.126855
2573,210678.68594
2574,278449.704669
2575,131886.216325
2576,115935.474847
2577,152586.755676
2578,85535.5914287
2579,65810.2249049
2580,95525.6608634
2581,101342.321108
2582,101893.668022
2583,260970.819112
2584,165889.286168
2585,193532.62065
2586,214973.026873
2587,195351.121289
2588,138206.10563
2589,149947.147506
2590,205092.942868
2591,216304.834454
2592,207432.980082
2593,237353.951987
2594,179613.514774
2595,202394.25377
2596,287553.9462
2597,191421.537722
2598,285193.988194
2599,323544.863016
2600,150412.587135
2601,147579.781524
2602,83357.1409934
2603,92342.9541978
2604,90475.6870926
2605,81296.8433681
2606,147577.494865
2607,217197.776392
2608,196395.74274
2609,176915.68799
2610,109610.406927
2611,111781.156587
2612,159918.55076
2613,135447.628328
2614,126846.134401
2615,155658.217373
2616,148295.77857
2617,176025.664432
2618,192202.182034
2619,192939.489293
2620,191591.581618
2621,176033.019501
2622,181345.62406
2623,239482.84594
2624,311434.332061
2625,285608.785122
2626,178015.462558
2627,166444.464066
2628,476719.204979
2629,531905.168597
2630,383877.732895
2631,481453.204422
2632,417762.035978
2633,312833.957621
2634,430311.469525
2635,158814.950369
2636,178388.764334
2637,185416.708275
2638,250577.564909
2639,186190.725515
2640,155475.946774
2641,106917.012243
2642,188622.891886
2643,105689.651792
2644,123676.424751
2645,110668.973377
2646,97101.6497714
2647,105176.081426
2648,142549.756186
2649,155478.338513
2650,138427.152426
2651,142834.107988
2652,398173.189716
2653,247370.658565
2654,253863.527623
2655,412916.41626
2656,319650.637005
2657,336626.72003
2658,294730.926188
2659,310712.366093
2660,356089.493709
2661,349523.84004
2662,359560.486517
2663,284708.338366
2664,276960.921224
2665,326463.300081
2666,280887.900366
2667,166209.002232
2668,177290.14584
2669,179292.113931
2670,270556.832329
2671,184888.36074
2672,194208.780095
2673,203589.202542
2674,197028.286964
2675,179887.894715
2676,192489.560231
2677,196204.468574
2678,253677.407423
2679,275590.651357
2680,285426.206345
2681,412697.273072
2682,325258.93878
2683,578599.384719
2684,320053.193349
2685,328450.972183
2686,239095.227325
2687,315788.409947
2688,204939.853923
2689,205290.116644
2690,428295.378852
2691,193930.966083
2692,133871.602402
2693,192790.125935
2694,132974.694727
2695,192842.662974
2696,184826.531417
2697,187960.100241
2698,196879.892716
2699,172786.977009
2700,155628.338045
2701,150092.191024
2702,116378.527912
2703,128072.004529
2704,139019.6441
2705,118411.471063
2706,116205.427808
2707,127577.171507
2708,130552.085588
2709,106712.797307
2710,127695.131512
2711,261683.006612
2712,386018.865545
2713,171867.866615
2714,153306.197994
2715,168088.455179
2716,150089.621805
2717,184738.719542
2718,220476.070033
2719,152649.701372
2720,170462.561685
2721,134837.904402
2722,165101.986579
2723,142157.161424
2724,129631.212123
2725,131778.54566
2726,145324.939757
2727,168332.913738
2728,184442.230363
2729,148837.605077
2730,145972.868737
2731,135081.065166
2732,131323.067057
2733,160155.583362
2734,144746.446605
2735,136172.648057
2736,140951.765129
2737,123045.213194
2738,133579.717029
2739,158648.974508
2740,138505.850675
2741,143121.597068
2742,158476.165897
2743,146673.21027
2744,163274.496704
2745,142096.303112
2746,136287.343969
2747,148193.014857
2748,128055.362352
2749,133906.443293
2750,130271.9373
2751,136660.774063
2752,204114.952993
2753,150256.810312
2754,221789.291737
2755,135588.840987
2756,101657.085667
2757,73646.6056956
2758,96120.0720041
2759,162447.061529
2760,127350.772197
2761,142334.891396
2762,143644.069043
2763,187060.914841
2764,149878.410252
2765,286692.256571
2766,126682.39157
2767,90395.4092295
2768,127051.515559
2769,132182.873281
2770,138414.287462
2771,109578.188981
2772,108183.142024
2773,166831.259187
2774,138408.739311
2775,112370.130288
2776,140113.001737
2777,144146.99009
2778,107246.188425
2779,123769.022155
2780,94215.7831923
2781,98697.6945981
2782,98864.8072585
2783,99198.6092958
2784,122457.695793
2785,142419.410332
2786,73503.9662347
2787,121910.114307
2788,76437.5384195
2789,167842.843195
2790,98502.078702
2791,111680.009598
2792,54493.335193
2793,152262.852418
2794,98167.9210746
2795,122534.357722
2796,100338.1077
2797,185248.541156
2798,109717.44779
2799,113002.33186
2800,68392.2416801
2801,112532.735437
2802,127341.254111
2803,159073.624229
2804,130532.745752
2805,100760.880929
2806,85938.9151512
2807,156111.807785
2808,151327.309329
2809,131613.717967
2810,126818.45303
2811,164031.598834
2812,165465.731216
2813,157526.599922
2814,156000.954748
2815,97270.8528909
2816,232643.225572
2817,159462.724547
2818,132406.183732
2819,173080.357769
2820,135243.359665
2821,110017.923884
2822,197759.347815
2823,308472.493362
2824,175557.382933
2825,152763.493213
2826,131551.586883
2827,134130.170865
2828,219548.246556
2829,223027.669395
2830,218065.168998
2831,177293.323276
2832,234125.482541
2833,300296.514757
2834,216568.892277
2835,223760.575115
2836,190047.691549
2837,154242.650232
2838,147553.292988
2839,174765.73633
2840,200280.341363
2841,202846.855715
2842,227894.988637
2843,152456.483789
2844,165806.065321
2845,125720.511288
2846,211023.002295
2847,211244.581103
2848,205017.632551
2849,198931.005884
2850,282041.692902
2851,210260.722048
2852,229870.594195
2853,238543.428297
2854,141549.104011
2855,203832.424895
2856,196923.479079
2857,186885.212564
2858,200473.099213
2859,112646.102701
2860,122716.843503
2861,117303.819582
2862,188702.874774
2863,125152.413104
2864,229981.452326
2865,137674.224337
2866,136384.089123
2867,99475.7780076
2868,102648.184983
2869,105787.867645
2870,120009.907793
2871,84547.4693311
2872,55185.8722378
2873,98293.4293504
2874,133916.616198
2875,111446.852277
2876,166350.060685
2877,145931.288153
2878,164710.618208
2879,131731.275257
2880,102067.063301
2881,146357.239783
2882,172661.891728
2883,193909.484349
2884,200711.499193
2885,188092.809134
2886,232237.914222
2887,94429.5988784
2888,140250.67886
2889,61145.8201086
2890,85805.0425299
2891,133226.16352
2892,45172.3075483
2893,72737.4049394
2894,54712.4291193
2895,312328.839154
2896,274792.597224
2897,201806.744643
2898,149347.415142
2899,211914.760743
2900,158876.016343
2901,204260.579023
2902,181643.331631
2903,323269.382011
2904,344714.843158
2905,87291.2992123
2906,205761.81332
2907,112408.844532
2908,136339.219405
2909,148170.796413
2910,81665.6708453
2911,83584.7986243
2912,148930.97259
2913,82350.654526
2914,78228.7395275
2915,83799.0006741
2916,83345.1599618
2917,159259.397103
2918,116919.448784
2919,225168.091616
